🕘️更新时间,#genre#
纬来体育,https://hls-gateway.vpstv.net/streams/477026.m3u8
纬来体育,https://epg.pw/stream/8855a9936e37e608a0ec8a014cce1673dee9c5d68d560da376cc92e5edef2b25.m3u8
纬来体育,https://epg.pw/stream/ab6df63b64d0cc44a1f4f029ed847a26fa54a7aebd455578fb05a63f02c22f4b.m3u8

☘️国际频道,#genre#
CNN,https://jmp2.uk/stvp-ATBD800001VA
CNN,https://jmp2.uk/stvp-CHBD800001D0
CNN,https://jmp2.uk/stvp-DEBD800001S4
CNN,https://jmp2.uk/stvp-GBBD8000016N
CNN,https://stream1.freetv.fun/cnn-1.m3u8
CNN Headlines,https://jmp2.uk/stvp-ATBD190000101
CNN Headlines,https://jmp2.uk/stvp-CHBD1900001JB
CNN Headlines,https://jmp2.uk/stvp-DEBD19000012M
CNN Headlines,https://jmp2.uk/stvp-ESBD190000137
CNN Headlines,https://jmp2.uk/stvp-FRBD190001055
CNA,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
BBC News,https://d2vnbkvjbims7j.cloudfront.net/containerA/LTN/playlist.m3u8
BBC News,https://jmp2.uk/stvp-US4000033L
ABC News Live,https://jmp2.uk/stvp-USBC39000171G
FRANCE 24 FAST,https://jmp2.uk/stvp-ATBD1100002TA
FRANCE 24 FAST,https://jmp2.uk/stvp-CHBD1100003CW
FRANCE 24 FAST,https://jmp2.uk/stvp-DEBD1100002II
FRANCE 24 FAST,https://jmp2.uk/stvp-ESBD1100001PQ
FRANCE 24 FAST,https://jmp2.uk/stvp-GBBD1100002L5
Bloomberg TV+,https://jmp2.uk/stvp-ATBA3300018K1
Bloomberg TV+,https://jmp2.uk/stvp-CHBA3300018TD
Bloomberg TV+,https://jmp2.uk/stvp-DEBA3300027ZJ
Bloomberg TV+,https://jmp2.uk/stvp-ESBA3300024AJ
Bloomberg TV+,https://jmp2.uk/stvp-FR1400004VF
Sky News,https://jmp2.uk/stvp-GB3300002NF
Sky News,https://jmp2.uk/stvp-USBB52000022Q
CBC News,https://jmp2.uk/stvp-CABC2300009KD
CBC News,https://jmp2.uk/stvp-USBC4400003OU
NBC News NOW,https://jmp2.uk/stvp-CAAJ2700011IF
NBC News NOW,https://jmp2.uk/stvp-ESBC400003YM
NBC News NOW,https://jmp2.uk/stvp-GBBB1500004LG
NBC News NOW,https://jmp2.uk/stvp-ITBC4000028E
NBC News NOW,https://jmp2.uk/stvp-USBB2200014DK
DW,https://jmp2.uk/stvp-ES1300001QC
DW,https://jmp2.uk/stvp-GB1300001RX
Al Jazeera,https://jmp2.uk/stvp-ES2300004XW
Al Jazeera,https://jmp2.uk/stvp-FR23000013B
Al Jazeera,https://jmp2.uk/stvp-GB2300005ML
Al Jazeera,https://jmp2.uk/stvp-IT23000034W
LiveNOW from FOX,https://jmp2.uk/stvp-USBA300024TN
BBC Series,https://jmp2.uk/stvp-AT2100004P1
BBC Series,https://jmp2.uk/stvp-CH2100003MU
BBC Series,https://jmp2.uk/stvp-DE21000031Z
BBC Series,https://jmp2.uk/stvp-ES2900001DQ
BBC Series,https://jmp2.uk/stvp-FR2900001UF
BBC Earth,https://jmp2.uk/stvp-DE3200001RI
BBC Earth,https://jmp2.uk/stvp-ES3200001F1
BBC Earth,https://jmp2.uk/stvp-FR3200001NQ
BBC Earth,https://jmp2.uk/stvp-IT3200002L5
BBC Earth,https://jmp2.uk/stvp-USBD1700001RW
BBC Travel,https://jmp2.uk/stvp-DE2900001W0
Discovery,https://jmp2.uk/stvp-IT31000026G
WWE Superstar Central,https://jmp2.uk/stvp-US700005ID
Red Bull TV,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
Red Bull TV,https://jmp2.uk/stvp-ATBD1500003ES
Red Bull TV,https://jmp2.uk/stvp-DEBC2300001EU
Red Bull TV,https://jmp2.uk/stvp-ES3800001V1
Red Bull TV,https://jmp2.uk/stvp-GBBD2300003IK
American Idol,https://jmp2.uk/stvp-GBBC2300001X5
MTV Teen Mom,https://jmp2.uk/stvp-ATAJ7000105F
MTV Teen Mom,https://jmp2.uk/stvp-CHAJ700010NR
MTV Teen Mom,https://jmp2.uk/stvp-DEAJ7000105I
MTV Pluto TV,https://jmp2.uk/stvp-ATAJ700002OG
MTV Pluto TV,https://jmp2.uk/stvp-CHAJ700002UB
MTV Pluto TV,https://jmp2.uk/stvp-DEAJ7000033P
MTV Pluto TV,https://jmp2.uk/stvp-USBA3000093U
MTV Catfish,https://jmp2.uk/stvp-ATAK3504517A
MTV Catfish,https://jmp2.uk/stvp-CHAK3504517A
MTV Catfish,https://jmp2.uk/stvp-DEAK3504502A
MTV Catfish,https://jmp2.uk/stvp-ESAJ3800003LX
MTV Catfish,https://jmp2.uk/stvp-FRAJ38000050Z
MTV Cribs,https://jmp2.uk/stvp-ESAJ3800006TT
AMC Stories,https://jmp2.uk/stvp-AT3000006M1
AMC Stories,https://jmp2.uk/stvp-DE3000009SE
Stories by AMC,https://jmp2.uk/stvp-USBD2500018X6
Vevo Pop,https://jmp2.uk/stvp-CABC52000180Z
Vevo Pop,https://jmp2.uk/stvp-DEBC2100001ZJ
Vevo Pop,https://jmp2.uk/stvp-ESBC2100001IU
Vevo Pop,https://jmp2.uk/stvp-FRBC2100001YY
Vevo Pop,https://jmp2.uk/stvp-GBBC19000017V
Vevo Latino,https://jmp2.uk/stvp-ESBC2100002LV
Vevo Latino,https://jmp2.uk/stvp-USBC3600015GF
Vevo Hip-Hop,https://jmp2.uk/stvp-USBC3600002EK
K-POP by CJ ENM,https://jmp2.uk/stvp-CA3900002PM
K-POP by CJ ENM,https://jmp2.uk/stvp-DE3900002R1
K-POP by CJ ENM,https://jmp2.uk/stvp-ES3900001QG
K-POP by CJ ENM,https://jmp2.uk/stvp-FR3900001AC
K-POP by CJ ENM,https://jmp2.uk/stvp-GB3900001TM
NEW KPOP,https://jmp2.uk/stvp-CA1800004L7
NEW KPOP,https://jmp2.uk/stvp-DE17000032I
NEW KPOP,https://jmp2.uk/stvp-ES1700005ME
NEW KPOP,https://jmp2.uk/stvp-FR1700002OZ
NEW KPOP,https://jmp2.uk/stvp-GB17000088V
Hallmark Movies & More,https://jmp2.uk/stvp-USBD270001633
Shades of Black,https://jmp2.uk/stvp-USBC1000004G8

☘️俄语频道,#genre#
XXX BRAZZERS 1,http://conecdg.me:80/Andrielly.Silva/Br131221/3954314
XXX BRAZZERS 2,http://conecdg.me:80/Andrielly.Silva/Br131221/3954317
XXX BRAZZERS 3,http://conecdg.me:80/Andrielly.Silva/Br131221/3954316
XXX BRAZZERS 4,http://conecdg.me:80/Andrielly.Silva/Br131221/3954315
XXX BRAZZERS 5,http://conecdg.me:80/Andrielly.Silva/Br131221/3959204
XXX REALITY KINGS,http://conecdg.me:80/Andrielly.Silva/Br131221/3935070
XXX BANGBROS,http://conecdg.me:80/Andrielly.Silva/Br131221/3935089
XXX DORCEL,http://conecdg.me:80/Andrielly.Silva/Br131221/3935067
XXX DORCEL 2,http://conecdg.me:80/Andrielly.Silva/Br131221/3935068
Hustler TV,https://streams.alwaysdata.net/x?ch=hustlertv.m3u8
Penthouse Passion,https://streams.alwaysdata.net/x?ch=penthousepassion.m3u8
XXX TEAM SKEET,http://conecdg.me:80/Andrielly.Silva/Br131221/3935071
EroLuxe Anal,http://conecdg.me:80/Andrielly.Silva/Br131221/3920262
EroLuxe Babysitter,http://conecdg.me:80/Andrielly.Silva/Br131221/3920261
EroLuxe Creampie,http://conecdg.me:80/Andrielly.Silva/Br131221/3920265
EroLuxe Shemale,http://conecdg.me:80/Andrielly.Silva/Br131221/3920266
XXX MIA KHALIFA,http://conecdg.me:80/Andrielly.Silva/Br131221/3932767
XXX Eva Elfie,http://conecdg.me:80/Andrielly.Silva/Br131221/3932766
XXX SweetieFox,http://conecdg.me:80/Andrielly.Silva/Br131221/3932771
XXX Reislin,http://conecdg.me:80/Andrielly.Silva/Br131221/3932769
XXX Emma White,http://conecdg.me:80/Andrielly.Silva/Br131221/3932765
XXX LEGALPORNO,http://conecdg.me:80/Andrielly.Silva/Br131221/3933287
XXX LEGALPORNO 2,http://conecdg.me:80/Andrielly.Silva/Br131221/3933288
XXX BDSM BOXXX,http://conecdg.me:80/Andrielly.Silva/Br131221/3935065
XXX GANGBANG,http://conecdg.me:80/Andrielly.Silva/Br131221/3933286
XXX SQUIRT,http://conecdg.me:80/Andrielly.Silva/Br131221/3932770
XXX 21 SEXTURY,http://conecdg.me:80/Andrielly.Silva/Br131221/3933284
XXX FILTHY KINGS,http://conecdg.me:80/Andrielly.Silva/Br131221/3935069
XXX SIS LOVES ME,http://conecdg.me:80/Andrielly.Silva/Br131221/3935072
XXX LETSDOEIT,http://conecdg.me:80/Andrielly.Silva/Br131221/3965464
XXX Andressa Urach,http://conecdg.me:80/Andrielly.Silva/Br131221/3933285
XXX BUSTY,http://conecdg.me:80/Andrielly.Silva/Br131221/3933219
XXX Brasileirinhas,http://conecdg.me:80/Andrielly.Silva/Br131221/3959203
XXX CLASSICOS ITALIANOS,http://conecdg.me:80/Andrielly.Silva/Br131221/3935066
XXX Kelly Aleman,http://conecdg.me:80/Andrielly.Silva/Br131221/3933289
XXX Lexy Lore,http://conecdg.me:80/Andrielly.Silva/Br131221/3932772
XXX Public Agent,http://conecdg.me:80/Andrielly.Silva/Br131221/3965389
XXX Punheta guiada,http://conecdg.me:80/Andrielly.Silva/Br131221/3933290
XXX Sammy Corazon,http://conecdg.me:80/Andrielly.Silva/Br131221/3932768
XXX WICKED,http://conecdg.me:80/Andrielly.Silva/Br131221/3933281

☘️泰语频道,#genre#

☘️葡萄牙语频道,#genre#
Bang U,http://conecdg.me:80/Andrielly.Silva/Br131221/3920264
